FIPS,COUNTY,STATE,POP,VETS,VET_PERCENT
30007,Broadwater,Montana,6237.0,618.085964279,0.0990998820392817
30009,Carbon,Montana,10725.0,1036.2995555608,0.09662466718515617
30011,Carter,Montana,1252.0,78.0446499339,0.06233598237531949
30013,Cascade,Montana,81366.0,10104.30443923,0.12418337437295676
30015,Chouteau,Montana,5635.0,339.614339175,0.06026873809671695
30017,Custer,Montana,11402.0,973.81915168,0.08540774878793195
30019,Daniels,Montana,1690.0,138.5702496305,0.08199423055059171
30021,Dawson,Montana,8613.0,575.1906866050999,0.06678168891270173
30023,Deer Lodge,Montana,9140.0,779.4200701044,0.08527571882980306
30025,Fallon,Montana,2846.0,155.1812831721,0.05452610090375966
30027,Fergus,Montana,11050.0,881.0404118738,0.07973216397047965
30029,Flathead,Montana,103806.0,8114.567119791599,0.07817050189576324
30031,Gallatin,Montana,114434.0,6639.74719399,0.05802250374879843
30033,Garfield,Montana,1258.0,74.4645585915,0.05919281287082671
30035,Glacier,Montana,13753.0,696.3129021237,0.050629891814418675
30037,Golden Valley,Montana,821.0,99.8118108428,0.1215734602226553
30039,Granite,Montana,3379.0,397.648971588,0.11768244202071619
30041,Hill,Montana,16484.0,1200.9321704859003,0.07285441461331596
30043,Jefferson,Montana,12221.0,1145.8255439276,0.09375873855884133
30045,Judith Basin,Montana,2007.0,161.1630322171,0.08030046448285999
30047,Lake,Montana,30458.0,2316.474197723,0.07605470476469237
30049,Lewis and Clark,Montana,69432.0,6800.29566421,0.09794180873674962
30051,Liberty,Montana,2337.0,153.1892371319,0.06554952380483525
30053,Lincoln,Montana,19980.0,2316.0939752480003,0.1159206193817818
30055,McCone,Montana,1664.0,92.01586712400001,0.055297997069711544
30057,Madison,Montana,8600.0,813.3544236570001,0.09457609577406978
30059,Meagher,Montana,1862.0,166.6833251212,0.08951843454414608
30061,Mineral,Montana,4397.0,505.8345333285,0.11504083086843303
30063,Missoula,Montana,119600.0,9244.4539012863,0.07729476506092224
30065,Musselshell,Montana,4633.0,517.008298036,0.11159255299719405
30067,Park,Montana,16606.0,1394.631607524,0.08398359674358666
30069,Petroleum,Montana,487.0,40.960674664900004,0.08410816152956879
30071,Phillips,Montana,3954.0,289.9766892893,0.0733375541955741
30073,Pondera,Montana,5911.0,437.8482457651,0.07407346401033665
30075,Powder River,Montana,1682.0,103.08604809040001,0.061287781266587404
30077,Powell,Montana,6890.0,658.8972049673,0.09563094411716981
30079,Prairie,Montana,1077.0,113.93323512110001,0.1057875906416899
30081,Ravalli,Montana,43806.0,4381.069718704,0.10001072270246084
30083,Richland,Montana,10803.0,809.8774116611999,0.07496782483210218
30085,Roosevelt,Montana,11004.0,711.3662373582999,0.06464615025066339
30087,Rosebud,Montana,8937.0,654.5763497068,0.07324340938869867
30089,Sanders,Montana,12113.0,1382.3194206539997,0.11411866760125483
30091,Sheridan,Montana,3309.0,227.7303921052,0.06882151468878815
30093,Silver Bow,Montana,34915.0,2860.221982475,0.08191957561148504
30095,Stillwater,Montana,9642.0,785.892574919,0.08150721581819124
30097,Sweet Grass,Montana,3737.0,371.45138285999997,0.09939828280974042
30099,Teton,Montana,6147.0,516.7730778167,0.0840691520768993
30101,Toole,Montana,4736.0,405.0835612844999,0.0855328465550042
30103,Treasure,Montana,696.0,52.5111416907,0.07544704265905172
30105,Valley,Montana,7396.0,575.3280925754,0.0777890876927258
30107,Wheatland,Montana,2126.0,156.8139598475,0.07376009400164628
30109,Wibaux,Montana,969.0,71.25360491090001,0.07353313200299279
30111,Yellowstone,Montana,161300.0,12408.23074218,0.076926415016615
31001,Adams,Nebraska,31363.0,1817.2121090669002,0.05794127185112713
31003,Antelope,Nebraska,6298.0,441.64892674099997,0.07012526623388377
31005,Arthur,Nebraska,463.0,29.0849236558,0.0628184096237581
31007,Banner,Nebraska,745.0,46.5450779538,0.062476614703087255
31009,Blaine,Nebraska,465.0,49.065988491,0.10551825481935484
31011,Boone,Nebraska,5192.0,322.46340260700003,0.06210774318316642
31013,Box Butte,Nebraska,10783.0,766.471729741,0.07108149213957154
31015,Boyd,Nebraska,1919.0,179.4023504137,0.09348741553606045
31017,Brown,Nebraska,2955.0,180.1133590655,0.06095206736565144
31019,Buffalo,Nebraska,49659.0,2702.7210954818,0.05442560453254798
31021,Burt,Nebraska,6459.0,479.59633456299997,0.07425241284455798
31023,Butler,Nebraska,8016.0,509.478619364,0.06355771199650699
31025,Cass,Nebraska,26248.0,2365.14229683,0.09010752426203901
31027,Cedar,Nebraska,8402.0,495.65273277,0.058992231941204475
31029,Chase,Nebraska,3924.0,254.9100405607,0.06496178403687564
31031,Cherry,Nebraska,5689.0,379.7381256731,0.06674953870154685
31033,Cheyenne,Nebraska,8910.0,667.5023587712999,0.07491608964885521
31035,Clay,Nebraska,6203.0,389.217645982,0.06274667837852653
31037,Colfax,Nebraska,10709.0,374.67762949580003,0.034987172424670844
31039,Cuming,Nebraska,8846.0,548.7080136079,0.06202894117204387
31041,Custer,Nebraska,10777.0,718.5528524969001,0.06667466386720795
31043,Dakota,Nebraska,20026.0,947.7342138575999,0.047325187948546885
31045,Dawes,Nebraska,8589.0,728.658440774,0.08483623713750146
31047,Dawson,Nebraska,23595.0,1145.7490573116,0.048558976787946594
31049,Deuel,Nebraska,1794.0,147.53514820799998,0.08223809822073577
31051,Dixon,Nebraska,5636.0,350.78067226810003,0.06223929600214692
31053,Dodge,Nebraska,36565.0,2463.135500964,0.06736320254243129
31055,Douglas,Nebraska,571327.0,32268.6128484,0.056480111824576816
31057,Dundy,Nebraska,1693.0,109.960770178,0.06495024818546959
31059,Fillmore,Nebraska,5462.0,369.50809160299997,0.06765069417850604
31061,Franklin,Nebraska,2979.0,201.273266895,0.06756403722557905
31063,Frontier,Nebraska,2627.0,192.2929910208,0.07319870232995813
31065,Furnas,Nebraska,4676.0,346.11911703259995,0.07402034153819503
31067,Gage,Nebraska,21513.0,1415.9483079359998,0.06581826374452655
31069,Garden,Nebraska,1837.0,146.9845690927,0.08001337457414263
31071,Garfield,Nebraska,1969.0,157.719344607,0.08010124154748603
31073,Gosper,Nebraska,1990.0,140.72942983919998,0.07071830645185928
31075,Grant,Nebraska,623.0,44.2037226816,0.0709530059094703
31077,Greeley,Nebraska,2356.0,148.1418505146,0.06287854436103565
31079,Hall,Nebraska,61353.0,3135.660147046,0.05110850564839535
31081,Hamilton,Nebraska,9324.0,712.5796878225,0.07642424794321107
31083,Harlan,Nebraska,3380.0,280.3865025275,0.08295458654659764
31085,Hayes,Nebraska,922.0,71.4483114757,0.07749274563524945
31087,Hitchcock,Nebraska,2762.0,191.7281276975,0.06941641118664012
31089,Holt,Nebraska,10067.0,643.8829894763,0.06395976849868878
31091,Hooker,Nebraska,682.0,82.8652204918,0.12150325585307918
31093,Howard,Nebraska,6445.0,426.60460842630005,0.06619156065574865
31095,Jefferson,Nebraska,7046.0,482.22859459939997,0.06844005032634118
31097,Johnson,Nebraska,5071.0,261.8439613067,0.05163556720700059
31099,Kearney,Nebraska,6495.0,386.94425851750003,0.059575713397613556
31101,Keith,Nebraska,8034.0,654.6778512713,0.08148840568475231
31103,Keya Paha,Nebraska,806.0,48.0582379914,0.059625605448387096
31105,Kimball,Nebraska,3632.0,274.854234299,0.0756757253025881
31107,Knox,Nebraska,8332.0,625.9392273001,0.07512472723236918
31109,Lancaster,Nebraska,319090.0,17008.9337057776,0.05330450250956658
31111,Lincoln,Nebraska,34914.0,2595.9953591000003,0.07435399436042849
31113,Logan,Nebraska,748.0,52.7426518328,0.07051156662139037
31115,Loup,Nebraska,664.0,58.5681081669,0.08820498217906626
31117,McPherson,Nebraska,494.0,45.3838525708,0.09187014690445344
31119,Madison,Nebraska,35099.0,2087.1766463199997,0.05946541628878315
31121,Merrick,Nebraska,7755.0,570.49567417,0.07356488383881367
31123,Morrill,Nebraska,4642.0,303.9525845164,0.06547879890486859
31125,Nance,Nebraska,3519.0,220.9263146663,0.06278099308505257
31127,Nemaha,Nebraska,6972.0,536.737597066,0.07698473853499714
31129,Nuckolls,Nebraska,4148.0,366.8796567266,0.08844736179522661
31131,Otoe,Nebraska,16012.0,1130.361421789,0.07059464287965275
31133,Pawnee,Nebraska,2613.0,185.3292741179,0.07092586074163797
31135,Perkins,Nebraska,2891.0,175.74201766459998,0.060789352357177445
31137,Phelps,Nebraska,9034.0,536.42073381,0.05937798691720168
31139,Pierce,Nebraska,7148.0,417.716256504,0.05843820040626749
31141,Platte,Nebraska,33470.0,1889.005501205,0.05643876609515985
31143,Polk,Nebraska,5213.0,324.65361380380006,0.06227769303736813
31145,Red Willow,Nebraska,10724.0,719.5705721939999,0.06709908356900408
31147,Richardson,Nebraska,7865.0,649.5841899556999,0.08259175968921804
31149,Rock,Nebraska,1357.0,96.2721959213,0.07094487540257921
31151,Saline,Nebraska,14224.0,700.634845133,0.049257230394614736
31153,Sarpy,Nebraska,187196.0,20489.99020366,0.10945741470789974
31155,Saunders,Nebraska,21578.0,1502.4179208329997,0.06962730192015014
31157,Scotts Bluff,Nebraska,35618.0,2192.26094401,0.06154924319192543
31159,Seward,Nebraska,17284.0,960.0408527859998,0.05554506206815551
31161,Sheridan,Nebraska,5246.0,407.35115721169996,0.07764985840863514
31163,Sherman,Nebraska,3001.0,229.1764732784,0.07636670219206931
31165,Sioux,Nebraska,1166.0,90.4456072451,0.0775691314280446
31167,Stanton,Nebraska,5920.0,338.703023312,0.057213348532432436
31169,Thayer,Nebraska,5003.0,356.6859182125,0.07129440699830102
31171,Thomas,Nebraska,722.0,45.802613231,0.06343852248060942
31173,Thurston,Nebraska,7224.0,290.8486592658,0.04026144231254153
31175,Valley,Nebraska,4158.0,286.45698909680004,0.06889297477075518
31177,Washington,Nebraska,20729.0,1415.37480142,0.06827993638959912
31179,Wayne,Nebraska,9385.0,488.6904435251,0.05207143777571657
31181,Webster,Nebraska,3487.0,226.23330574829998,0.06487906674743332
31183,Wheeler,Nebraska,783.0,48.392683322,0.06180419325925926
31185,York,Nebraska,13679.0,935.0250177620001,0.06835477869449522
32001,Churchill,Nevada,24909.0,3165.968400748,0.12710138507158056
32003,Clark,Nevada,2266715.0,153778.9287286,0.06784219839221076
32005,Douglas,Nevada,48905.0,4702.173226299999,0.09614913048359063
32007,Elko,Nevada,52778.0,3170.640514221,0.060075041006119975
32009,Esmeralda,Nevada,873.0,97.2475418968,0.11139466425750287
32011,Eureka,Nevada,2029.0,188.5697613224,0.09293728995682603
32013,Humboldt,Nevada,16831.0,1161.703982897,0.06902168515816054
32015,Lander,Nevada,5532.0,410.1521606493,0.0741417499366052
32017,Lincoln,Nevada,5183.0,353.6608919426,0.06823478524842755
32019,Lyon,Nevada,57510.0,6045.7077164,0.10512446037906452
32021,Mineral,Nevada,4505.0,497.44244490309995,0.11042007656006658
32023,Nye,Nevada,46523.0,5709.632035580001,0.12272708199342262
32027,Pershing,Nevada,6725.0,465.63136185679997,0.06923886421662453
32029,Storey,Nevada,4123.0,466.0243841201,0.11303041089500364
32031,Washoe,Nevada,471519.0,32274.94080104,0.06844886590156495
32033,White Pine,Nevada,9580.0,640.4174925714001,0.06684942511183717
32510,Carson City,Nevada,55916.0,4922.83784814,0.08803987853458758
33001,Belknap,New Hampshire,61303.0,5649.41552362,0.09215561267181052
33003,Carroll,New Hampshire,48910.0,4492.6846296867,0.09185615681224084
33005,Cheshire,New Hampshire,76085.0,5856.372825648999,0.07697145068869027
33007,Coos,New Hampshire,31563.0,2972.9589141598995,0.09419126553749325
33009,Grafton,New Hampshire,89886.0,6785.56262992,0.07549076196426585
33011,Hillsborough,New Hampshire,417025.0,27754.54986223,0.06655368350154067
33013,Merrimack,New Hampshire,151391.0,10753.868634269998,0.0710337380311247
33015,Rockingham,New Hampshire,309769.0,20253.774820928,0.06538347872423644
33017,Strafford,New Hampshire,130633.0,9303.241559776,0.07121662642499214
33019,Sullivan,New Hampshire,43146.0,3449.0139952259,0.07993820968863626
34001,Atlantic,New Jersey,263670.0,14496.56848481,0.05497996922217166
34003,Bergen,New Jersey,932202.0,24846.363204,0.026653411174831207
34005,Burlington,New Jersey,445349.0,29484.143044469998,0.06620457898068706
34007,Camden,New Jersey,506471.0,23326.19885489,0.0460563366014836
34009,Cape May,New Jersey,92039.0,7169.348879239999,0.07789468463629548
34011,Cumberland,New Jersey,149527.0,6822.820476039999,0.045629354404488814
34013,Essex,New Jersey,798975.0,22045.84777946,0.027592662823567697
34015,Gloucester,New Jersey,291636.0,15321.7196632,0.052537134178222165
34017,Hudson,New Jersey,672391.0,14198.53535892,0.021116486328520163
34019,Hunterdon,New Jersey,124371.0,5939.460602126,0.047755992973651414
34021,Mercer,New Jersey,367430.0,11686.89933801,0.0318071451378766
34023,Middlesex,New Jersey,825062.0,25583.19212255,0.031007599577425698
34025,Monmouth,New Jersey,618795.0,23981.1494445,0.03875459472765617
34027,Morris,New Jersey,491845.0,17765.3192151,0.03611975157844443
34029,Ocean,New Jersey,607186.0,33143.40759038,0.054585263148985645
34031,Passaic,New Jersey,501826.0,12066.8100851,0.02404580489073902
34033,Salem,New Jersey,62385.0,3665.5653645683005,0.05875715900566323
34035,Somerset,New Jersey,328934.0,9717.13854699,0.029541301741352367
34037,Sussex,New Jersey,140488.0,6882.8675970819,0.04899256589233173
34039,Union,New Jersey,556341.0,15011.91950925,0.02698330611845972
34041,Warren,New Jersey,105267.0,5802.991958762999,0.05512641149422896
35001,Bernalillo,New Mexico,679121.0,48743.3338481,0.07177415195245031
35003,Catron,New Mexico,3527.0,368.4317986987,0.10446039089841225
35005,Chaves,New Mexico,64615.0,3477.72596473,0.053822269824808484
35006,Cibola,New Mexico,26675.0,1741.91670412,0.06530146969522024
35007,Colfax,New Mexico,11941.0,1088.5017119738,0.09115666292385897
35009,Curry,New Mexico,48954.0,4761.6374789827,0.09726758751037096
35011,De Baca,New Mexico,1748.0,186.8174428616,0.10687496731212814
35013,Doña Ana,New Mexico,218195.0,14398.887320780002,0.06599091326923166
35015,Eddy,New Mexico,58460.0,3524.697064074,0.06029245747646254
35017,Grant,New Mexico,26998.0,2595.6341714862,0.09614172055286319
35019,Guadalupe,New Mexico,4300.0,345.7053872028,0.08039660167506978
35021,Harding,New Mexico,625.0,56.917169507,0.0910674712112
35023,Hidalgo,New Mexico,4198.0,275.9798313086,0.0657407887824202
35025,Lea,New Mexico,71070.0,2143.7418770061,0.03016380859724356
35027,Lincoln,New Mexico,19572.0,1921.6621357504,0.0981842497317801
35028,Los Alamos,New Mexico,19369.0,1319.7902329549997,0.06813930677655014
35029,Luna,New Mexico,23709.0,1498.9305106341,0.06322200475068962
35031,McKinley,New Mexico,71367.0,2904.2034993351,0.040693927155899784
35033,Mora,New Mexico,4521.0,328.6713664069,0.07269882026253041
35035,Otero,New Mexico,67490.0,7904.6544836452995,0.11712334395681286
35037,Quay,New Mexico,8253.0,640.4504575024,0.077602139525312
35039,Rio Arriba,New Mexico,38921.0,2445.51859811,0.06283288194316693
35041,Roosevelt,New Mexico,18500.0,1200.0410641294,0.06486708454753513
35043,Sandoval,New Mexico,146748.0,12027.86601742,0.08196272533472347
35045,San Juan,New Mexico,123958.0,7931.42090435,0.06398474406129495
35047,San Miguel,New Mexico,27277.0,1982.79301342,0.07269102223191701
35049,Santa Fe,New Mexico,150358.0,9946.624732989998,0.06615294652090344
35051,Sierra,New Mexico,10791.0,1459.453136275,0.1352472557015105
35053,Socorro,New Mexico,16637.0,1155.6697609100002,0.06946383127426821
35055,Taos,New Mexico,32723.0,2287.3037039280002,0.06989896109549859
35057,Torrance,New Mexico,15461.0,1293.271074328,0.08364731093253994
35059,Union,New Mexico,4059.0,325.3743076651,0.08016119922766692
35061,Valencia,New Mexico,76688.0,6093.7025508115,0.07946096587225511
36001,Albany,New York,305506.0,15261.198164989999,0.04995384105382546
36003,Allegany,New York,46091.0,3375.952995832,0.07324538404096244
36005,Bronx,New York,1418207.0,30102.31425168,0.021225613927783462
36007,Broome,New York,190488.0,10782.65102229,0.05660540833170593
36009,Cattaraugus,New York,76117.0,5561.0147049104,0.07305877405718039
36011,Cayuga,New York,76576.0,4851.9073048512,0.06336067834375261
36013,Chautauqua,New York,126903.0,7974.711983439999,0.06284100441628644
36015,Chemung,New York,83456.0,5622.8080475899,0.06737452127576088
36017,Chenango,New York,47207.0,3501.716113723,0.07417789975476095
36019,Clinton,New York,80485.0,6197.6630477811,0.07700395164044356
36021,Columbia,New York,59461.0,3880.1603681,0.06525555184238409
36023,Cortland,New York,47581.0,2682.468510178,0.056376883843929304
36025,Delaware,New York,44135.0,3017.574106024,0.06837145363144896
36027,Dutchess,New York,294218.0,15388.3814218,0.052302651169540956
36029,Erie,New York,918702.0,52461.4906128,0.05710392555235539
36031,Essex,New York,36885.0,2678.15557095,0.0726082573119154
36033,Franklin,New York,50022.0,3480.1789604,0.06957296710247492
36035,Fulton,New York,53383.0,3589.3512374109996,0.06723772057417154
36037,Genesee,New York,57280.0,3732.163118707,0.06515647902770601
36039,Greene,New York,47188.0,3205.323259116,0.06792666057294228
36041,Hamilton,New York,4416.0,486.6575990276,0.11020326064936593
36043,Herkimer,New York,61319.0,4295.816221246,0.0700568538502911
36045,Jefferson,New York,109834.0,14021.016698439998,0.12765643333066262
36047,Kings,New York,2559903.0,42998.628306,0.016796975629935977
36049,Lewis,New York,26296.0,1631.1389389899998,0.06202992618611195
36051,Livingston,New York,62914.0,3318.1276448400004,0.05274068800012716
36053,Madison,New York,70941.0,4451.8326244495,0.06275401565314134
36055,Monroe,New York,741770.0,34627.4767858,0.046682228704045724
36057,Montgomery,New York,49221.0,3125.6689190710003,0.06350275124583003
36059,Nassau,New York,1356924.0,40446.5031771,0.02980749340206231
36061,New York,New York,1628706.0,36036.4893098,0.022125840581295828
36063,Niagara,New York,209281.0,14656.93260181,0.07003470263334942
36065,Oneida,New York,228671.0,14406.56072631,0.06300125825447914
36067,Onondaga,New York,460528.0,25847.669906569998,0.05612616367858197
36069,Ontario,New York,109777.0,6880.75321755,0.06267937015540596
36071,Orange,New York,384940.0,17591.71874607,0.04569989802584819
36073,Orleans,New York,40352.0,2616.638612701,0.06484532644481067
36075,Oswego,New York,117124.0,8611.57600786,0.07352528950394453
36077,Otsego,New York,59493.0,3634.7095640079997,0.06109474331447397
36079,Putnam,New York,98320.0,4764.02810589,0.04845431352613914
36081,Queens,New York,2253858.0,41493.394962829996,0.01840994195855728
36083,Rensselaer,New York,158714.0,9738.4748015569,0.061358637559111986
36085,Richmond,New York,476143.0,14113.975035630001,0.029642302912423372
36087,Rockland,New York,325789.0,8774.5056981143,0.026933093806464616
36089,St. Lawrence,New York,107740.0,7688.151576379,0.07135837735640431
36091,Saratoga,New York,229863.0,15342.76553683,0.06674743450155092
36093,Schenectady,New York,155299.0,8244.22809827,0.05308616345417549
36095,Schoharie,New York,30999.0,2162.213299659,0.06975106615242427
36097,Schuyler,New York,17807.0,1327.141175714,0.07452918378806087
36099,Seneca,New York,34016.0,2361.7970498516,0.06943194525669097
36101,Steuben,New York,95379.0,6892.77616716,0.07226723038782122
36103,Suffolk,New York,1476601.0,58109.8585237,0.03935379870642103
36105,Sullivan,New York,75432.0,4367.882185580001,0.05790489693472267
36107,Tioga,New York,48203.0,3675.184765701,0.07624390112028297
36109,Tompkins,New York,102180.0,4223.49497142,0.04133387131943629
36111,Ulster,New York,177573.0,8468.1305852016,0.04768816534721832
36113,Warren,New York,63944.0,4416.1297094377005,0.06906245635927843
36115,Washington,New York,61204.0,4312.226262966,0.07045660844006928
36117,Wayne,New York,89918.0,5835.2114393835,0.06489480904138771
36119,Westchester,New York,967506.0,26722.229348199995,0.027619704010311042
36121,Wyoming,New York,39859.0,2541.22205077,0.06375528866178279
36123,Yates,New York,24913.0,1498.725093345,0.060158354808533696
37001,Alamance,North Carolina,169509.0,9949.3050498922,0.05869484835549853
37003,Alexander,North Carolina,37497.0,2242.5520857571996,0.05980617344740111
37005,Alleghany,North Carolina,11137.0,849.2382073631001,0.07625376738467272
37007,Anson,North Carolina,24446.0,1443.4794962988,0.05904767636009164
37009,Ashe,North Carolina,27203.0,1638.041572142,0.06021547521016064
37011,Avery,North Carolina,17557.0,1049.5809136979,0.059781335860221
37013,Beaufort,North Carolina,46994.0,3330.4169452419997,0.07086898210924798
37015,Bertie,North Carolina,18947.0,1106.3386654274,0.05839123161594975
37017,Bladen,North Carolina,32722.0,2047.476596521,0.06257186591653933
37019,Brunswick,North Carolina,142820.0,14493.055434376998,0.10147777226142696
37021,Buncombe,North Carolina,261191.0,17859.32553027,0.06837649662610887
37023,Burke,North Carolina,90485.0,5770.360786837,0.06377146252789966
37025,Cabarrus,North Carolina,216453.0,11942.423923408,0.05517328899764845
37027,Caldwell,North Carolina,82178.0,5042.0090580877995,0.061354730683246116
37029,Camden,North Carolina,10867.0,1101.8856900223002,0.1013974132715837
37031,Carteret,North Carolina,69473.0,8320.944037151,0.11977234374722555
37033,Caswell,North Carolina,22604.0,1436.250576512,0.06353966450681295
37035,Catawba,North Carolina,159551.0,10433.5569056,0.06539324044098753
37037,Chatham,North Carolina,74470.0,4004.91856296,0.053778952100980264
37039,Cherokee,North Carolina,28612.0,2722.914492161,0.09516687026985181
37041,Chowan,North Carolina,13943.0,1070.121601902,0.07674973835630783
37043,Clay,North Carolina,11231.0,899.9243857402,0.08012860704658535
37045,Cleveland,North Carolina,97947.0,5997.095273393,0.06122796281042809
37047,Columbus,North Carolina,55508.0,3560.3611401400003,0.06414140556568423
37049,Craven,North Carolina,102139.0,12866.924692789999,0.12597464918189916
37051,Cumberland,North Carolina,335509.0,50863.53341588999,0.15160109986882614
37053,Currituck,North Carolina,27763.0,2876.27193722,0.10360090542160429
37055,Dare,North Carolina,37009.0,3375.5168940500002,0.09120800059580103
37057,Davidson,North Carolina,167609.0,9071.68606984,0.05412409876462481
37059,Davie,North Carolina,42846.0,2928.9509280672996,0.06835996191166736
37061,Duplin,North Carolina,58741.0,3238.728303884,0.05513573660448409
37063,Durham,North Carolina,321488.0,15459.188107579997,0.04808636125634549
37065,Edgecombe,North Carolina,51472.0,2876.68724965,0.05588839076876748
37067,Forsyth,North Carolina,382295.0,23110.50997932,0.060452033061693194
37069,Franklin,North Carolina,69685.0,3657.6334606181,0.052488103043956374
37071,Gaston,North Carolina,224529.0,13634.691692100001,0.06072574897719226
37073,Gates,North Carolina,11562.0,806.8923118788,0.06978829889974053
37075,Graham,North Carolina,8441.0,527.7293047486,0.06251976125442484
37077,Granville,North Carolina,60443.0,3159.4157865315,0.05227099559140844
37079,Greene,North Carolina,21069.0,923.993168602,0.04385557779685794
37081,Guilford,North Carolina,537174.0,29099.11750093,0.05417074821367006
37083,Halifax,North Carolina,50010.0,3038.577586097,0.06075939984197161
37085,Harnett,North Carolina,135976.0,12092.20569104,0.08892897048773313
37087,Haywood,North Carolina,62317.0,5383.450686918,0.08638815551002135
37089,Henderson,North Carolina,117417.0,9321.3241854,0.079386495868571
37091,Hertford,North Carolina,23677.0,1176.526012063,0.04969067078020865
37093,Hoke,North Carolina,55234.0,6106.406296475599,0.1105552068739472
37095,Hyde,North Carolina,4937.0,237.1835125943,0.04804203212361758
37097,Iredell,North Carolina,181806.0,10502.055918470001,0.057765177818498846
37099,Jackson,North Carolina,43938.0,2930.5551843066996,0.06669750977073831
37101,Johnston,North Carolina,209339.0,11918.7008805718,0.05693492794258022
37103,Jones,North Carolina,9419.0,820.071188666,0.08706563209109247
37105,Lee,North Carolina,61779.0,4538.086860832001,0.07345678727127342
37107,Lenoir,North Carolina,55949.0,4113.543195659,0.07352308701958928
37109,Lincoln,North Carolina,86111.0,5145.7999108533,0.05975775349088154
37111,McDowell,North Carolina,45756.0,3072.7474097910003,0.06715507058726725
37113,Macon,North Carolina,35858.0,3202.8619951230003,0.0893207093291037
37115,Madison,North Carolina,21755.0,1415.575450541,0.06506897037651115
37117,Martin,North Carolina,22440.0,1490.9642904339998,0.06644225893199643
37119,Mecklenburg,North Carolina,1110356.0,51250.349286610006,0.046156682439334774
37121,Mitchell,North Carolina,14964.0,919.247654525,0.06143061043337343
37123,Montgomery,North Carolina,27173.0,1671.3149272926,0.06150645594128731
37125,Moore,North Carolina,100880.0,9467.0842992,0.09384500693100714
37127,Nash,North Carolina,94298.0,5305.4528280404,0.056262623046516365
37129,New Hanover,North Carolina,234473.0,16879.497942100003,0.0719890901813855
37131,Northampton,North Carolina,19483.0,1386.8197861989,0.07118101864183647
37133,Onslow,North Carolina,197938.0,30034.840611090003,0.15173862831336077
37135,Orange,North Carolina,148476.0,5632.534956848501,0.037935659344597784
37137,Pamlico,North Carolina,12726.0,1424.7101414620001,0.11195270638550998
37139,Pasquotank,North Carolina,39824.0,3784.691710604,0.09503544873955404
37141,Pender,North Carolina,63060.0,5136.804505985,0.08145899946059308
37143,Perquimans,North Carolina,13463.0,1518.851027566,0.11281668480769518
37145,Person,North Carolina,39490.0,2299.7239171009996,0.05823560185112686
37147,Pitt,North Carolina,180742.0,11709.37609274,0.06478503110920539
37149,Polk,North Carolina,20724.0,1758.3819548669999,0.08484761411247828
37151,Randolph,North Carolina,143667.0,8481.729551839999,0.05903742370788002
37153,Richmond,North Carolina,44829.0,3036.0613145979996,0.06772538567886859
37155,Robeson,North Carolina,130625.0,7052.157371668901,0.053987807630001154
37157,Rockingham,North Carolina,91010.0,5434.28313376,0.05971083544401714
37159,Rowan,North Carolina,142088.0,9284.314984659999,0.06534200625429311
37161,Rutherford,North Carolina,67029.0,4188.1401553193,0.06248250988854526
37163,Sampson,North Carolina,63531.0,3572.893490192,0.05623858415878862
37165,Scotland,North Carolina,34823.0,2319.8698772800003,0.06661889777675675
37167,Stanly,North Carolina,62806.0,3648.411221259,0.05809017006749355
37169,Stokes,North Carolina,45591.0,2912.531519265,0.06388391391425939
37171,Surry,North Carolina,71783.0,3797.3311616856,0.05290014574043436
37173,Swain,North Carolina,14271.0,960.1740904863999,0.06728148626490084
37175,Transylvania,North Carolina,34385.0,3126.25258856,0.09091908066191653
37177,Tyrrell,North Carolina,4016.0,307.917454332,0.07667267289143426
37179,Union,North Carolina,239859.0,11067.838240279101,0.046143101740101895
37181,Vance,North Carolina,44535.0,2544.3389892856,0.057131222393299645
37183,Wake,North Carolina,1111761.0,54175.51190199,0.048729458851308874
37185,Warren,North Carolina,19731.0,1319.8631597949998,0.06689286705159393
37187,Washington,North Carolina,11580.0,733.258019087,0.06332107246001727
37189,Watauga,North Carolina,56177.0,2951.746845288,0.05254368950438791
37191,Wayne,North Carolina,123131.0,11767.9684137459,0.09557275108417783
37193,Wilkes,North Carolina,68412.0,3647.8288490562,0.053321476481555864
37195,Wilson,North Carolina,81801.0,5128.6932529922,0.06269719505864475
37197,Yadkin,North Carolina,37667.0,2273.062749004,0.060346264608384
37199,Yancey,North Carolina,18069.0,1051.5691799042,0.05819741988511815
38001,Adams,North Dakota,2216.0,171.3689109842,0.07733254105785199
38003,Barnes,North Dakota,10415.0,745.6572132220999,0.0715945475969371
38005,Benson,North Dakota,6832.0,322.43659481910004,0.04719505193487998
38007,Billings,North Dakota,928.0,65.43066173759999,0.07050717859655171
38009,Bottineau,North Dakota,6282.0,539.4971050401,0.08587983206623687
38011,Bowman,North Dakota,3024.0,197.2754330395,0.06523658499983466
38013,Burke,North Dakota,2115.0,114.7542269731,0.05425731771777778
38015,Burleigh,North Dakota,95626.0,6489.7793374,0.06786626375044444
38017,Cass,North Dakota,181923.0,10587.9701992269,0.058200283632233965
38019,Cavalier,North Dakota,3762.0,252.20757660840002,0.06704082312822968
38021,Dickey,North Dakota,4872.0,309.06559746199997,0.0634371094954844
38023,Divide,North Dakota,2264.0,194.63184315119997,0.08596812860035334
38025,Dunn,North Dakota,4424.0,313.8277507757,0.07093755668528481
