FIPS,COUNTY,STATE,AG1CASES,AG2CASES,AG3CASES,AG4CASES,TOTALCASES,AG1AR,AG2AR,AG3AR,AG4AR
34041,Warren,New Jersey,3758,1903,1202.7537540584417,195.24624594155847,7059.0,0.5323700240827313,0.2695849270434906,0.17038585551189145,0.027659193361886734
35001,Bernalillo,New Mexico,7979,2318,1414.6060381890654,182.39396181093454,11894.0,0.6708424415671768,0.19488817891373802,0.11893442392711161,0.015334955591973646
35005,Chaves,New Mexico,1509,362,180.52980640214682,27.470193597853175,2079.0,0.7258297258297258,0.17412217412217412,0.08683492371435633,0.013213176333743712
35009,Curry,New Mexico,1030,281,154.15039745627982,22.849602543720188,1488.0,0.6922043010752689,0.18884408602150538,0.10359569721524181,0.015355915687983997
35013,Dona Ana,New Mexico,4299,1337,696.1752131925227,90.82478680747727,6423.0,0.6693134049509575,0.2081581815351082,0.10838785819594002,0.014140555317994281
35015,Eddy,New Mexico,900,293,195.4455770357352,28.554422964264795,1417.0,0.6351446718419196,0.20677487649964715,0.1379291298770185,0.020151321781414818
35025,Lea,New Mexico,1446,389,194.01188707280832,25.98811292719168,2055.0,0.7036496350364964,0.18929440389294405,0.09440967740769261,0.012646283662866997
35029,Luna,New Mexico,724,264,111.40182829888712,14.598171701112877,1114.0,0.6499102333931778,0.236983842010772,0.10000164120187355,0.013104283394176729
35031,Mckinley,New Mexico,2214,968,516.6479347826087,64.3520652173913,3763.0,0.588360350783949,0.2572415625830454,0.1372968202983281,0.017101266334677463
35035,Otero,New Mexico,981,256,67.01942329083597,8.980576709164028,1313.0,0.7471439451637472,0.19497334348819498,0.0510429728033785,0.006839738544679382
35043,Sandoval,New Mexico,1207,388,206.59597637504615,20.404023624953858,1822.0,0.6624588364434687,0.21295279912184412,0.11338966870200118,0.011198695732685981
35045,San Juan,New Mexico,1751,631,433.48842604526476,57.51157395473527,2873.0,0.6094674556213018,0.21963104768534633,0.15088354543865812,0.020017951254693793
35049,Santa Fe,New Mexico,1367,382,198.6691334697948,19.330866530205217,1967.0,0.6949669547534316,0.1942043721403152,0.10100108463131408,0.009827588474939104
35061,Valencia,New Mexico,729,251,104.12440088704486,10.875599112955147,1095.0,0.6657534246575343,0.22922374429223744,0.09509077706579439,0.009932053984433925
36001,Albany,New York,11878,4577,2972.3836912449315,494.6163087550683,19922.0,0.5962252785864873,0.22974600943680354,0.14920106873029473,0.02482764324641443
36003,Allegany,New York,1292,607,561.7981225842076,75.20187741579238,2536.0,0.5094637223974764,0.23935331230283913,0.22152922814834683,0.02965373715133769
36005,Bronx,New York,79462,36304,20747.59959950415,3386.4004004958524,139900.0,0.5679914224446033,0.2594996426018585,0.1483030707612877,0.024205864192250553
36007,Broome,New York,7955,2910,2066.61308815576,389.3869118442401,13321.0,0.5971773890849036,0.21845206816305082,0.15513948563589522,0.029231057116150448
36009,Cattaraugus,New York,2171,1030,787.1463187325256,108.85368126747437,4097.0,0.5298999267756895,0.2514034659506956,0.1921274880967844,0.026569119176830455
36011,Cayuga,New York,2187,968,641.635394035157,98.36460596484298,3895.0,0.5614890885750963,0.2485237483953787,0.1647330921784742,0.02525407085105083
36013,Chautauqua,New York,3651,1668,1279.8151797603196,211.18482023968042,6810.0,0.5361233480176212,0.24493392070484582,0.18793174445819671,0.031010986819336332
36015,Chemung,New York,3493,1433,1179.5056497175142,189.49435028248587,6295.0,0.5548848292295473,0.22764098490865767,0.1873718268018291,0.030102359059965982
36017,Chenango,New York,1169,538,510.1446700507614,64.85532994923858,2282.0,0.5122699386503068,0.2357581069237511,0.22355156443942217,0.028420389986519974
36019,Clinton,New York,2044,746,441.0723577807468,60.927642219253215,3292.0,0.6208991494532199,0.22660996354799515,0.1339830977462779,0.018507789252507054
36021,Columbia,New York,1364,769,707.3919999999999,104.608,2945.0,0.4631578947368421,0.26112054329371814,0.24020101867572155,0.03552054329371817
36023,Cortland,New York,1737,610,398.68077162414437,57.31922837585563,2803.0,0.6196931858722797,0.21762397431323582,0.1422335967264161,0.020449243088068367
36025,Delaware,New York,652,405,324.0534364879453,44.946563512054695,1426.0,0.45722300140252453,0.28401122019635344,0.22724644915003178,0.03151932925109025
36027,Dutchess,New York,12725,6367,3349.2490121537853,534.7509878462143,22976.0,0.5538387883008357,0.2771152506963788,0.14577163179638689,0.023274329206398606
36029,Erie,New York,37818,16371,10206.571403202415,1686.4285967975848,66082.0,0.5722889743046518,0.24773765927181382,0.15445312495388178,0.025520241469652625
36031,Essex,New York,501,214,120.85216225276568,17.14783774723433,853.0,0.5873388042203986,0.2508792497069168,0.14167897098800197,0.020102975084682687
36033,Franklin,New York,1229,370,197.65914040114615,26.340859598853868,1823.0,0.6741634668129457,0.2029621503017005,0.1084252004394658,0.014449182445888024
36035,Fulton,New York,1569,811,557.2619047619047,82.73809523809524,3020.0,0.5195364238410596,0.2685430463576159,0.1845238095238095,0.02739672027751498
36037,Genesee,New York,2078,1030,726.028778280543,119.97122171945702,3954.0,0.5255437531613556,0.2604957005563986,0.18361881089543322,0.0303417353868126
36039,Greene,New York,1269,619,513.8422377622378,68.15776223776224,2470.0,0.5137651821862348,0.2506072874493927,0.2080332946405821,0.02759423572379038
36043,Herkimer,New York,2026,1084,846.5517400322655,125.4482599677345,4082.0,0.49632533072023516,0.26555609995100443,0.20738651152186807,0.03073205780689233
36045,Jefferson,New York,2538,939,545.020882710909,75.97911728909102,4098.0,0.6193265007320644,0.22913616398243045,0.13299679909978257,0.018540536185722552
36047,Kings,New York,119886,47809,34572.37916299703,5561.620837002968,207829.0,0.5768492366320388,0.23004008102815296,0.16635012035373806,0.026760561986070127
36049,Lewis,New York,825,405,309.042,44.958,1584.0,0.5208333333333334,0.2556818181818182,0.1951022727272727,0.028382575757575756
36051,Livingston,New York,1717,790,465.4971393897365,67.50286061026353,3040.0000000000005,0.5648026315789473,0.2598684210526315,0.1531240590097817,0.022204888358639315
36053,Madison,New York,1892,896,516.2972226370016,68.70277736299836,3373.0,0.5609249925882004,0.2656388971242218,0.1530676616178481,0.020368448669729724
36055,Monroe,New York,27728,11568,7762.412770293218,1267.5872297067813,48326.0,0.5737698133509912,0.23937424988618963,0.16062601436686708,0.0262299223959521
36057,Montgomery,New York,1347,609,641.2478246857879,114.75217531421205,2712.0,0.49668141592920356,0.2245575221238938,0.23644831293723742,0.04231274900966521
36059,Nassau,New York,92245,47196,23474.367586849894,4330.632413150107,167246.0,0.5515528024586537,0.28219508986762015,0.14035832000077667,0.02589378767294947
36061,New York,New York,63895,22333,16893.941608932317,2889.058391067684,106011.0,0.6027204724038071,0.2106668175944006,0.1593602702449021,0.027252439756890172
36063,Niagara,New York,7162,3792,2595.274449339207,395.725550660793,13945.0,0.5135891000358551,0.27192542129795627,0.18610788449904675,0.02837759416714184
36065,Oneida,New York,9432,4618,3198.4636438281177,587.5363561718821,17835.999999999996,0.5288181206548555,0.25891455483292225,0.17932628637744552,0.03294103813477698
36067,Onondaga,New York,15293,6183,4080.505325209293,685.494674790707,26242.0,0.5827680817010898,0.23561466351650026,0.15549521092939916,0.026122043853010708
36069,Ontario,New York,2941,1358,819.5054153220459,114.49458467795411,5233.0,0.5620103191286069,0.2595069749665584,0.15660336619951193,0.02187933970532278
36071,Orange,New York,21755,9031,4536.928741135716,640.0712588642834,35963.0,0.6049272863776659,0.25111920585045744,0.12615545814130402,0.01779804963057263
36073,Orleans,New York,1069,650,509.0556900726392,66.94430992736078,2295.0,0.46579520697167753,0.28322440087145967,0.22181075820158572,0.029169633955277028
36075,Oswego,New York,3073,1462,832.0768566493955,102.92314335060449,5470.0,0.5617915904936015,0.26727605118829983,0.15211642717539223,0.018815931142706487
36077,Otsego,New York,1359,466,394.1338126159555,58.86618738404453,2278.0,0.5965759438103599,0.20456540825285338,0.17301747700437028,0.025841170932416387
36079,Putnam,New York,5044,2650,1175.0477211191337,151.95227888086643,9021.0,0.5591397849462365,0.2937590067619998,0.13025692507694642,0.016844283214817252
36081,Queens,New York,120180,54836,30933.8534342565,4999.146565743498,210949.0,0.5697111624136639,0.25994908722013377,0.14664138457284226,0.023698365793359998
36083,Rensselaer,New York,1862,805,613.743715159144,87.25628484085595,3368.0,0.5528503562945368,0.23901425178147268,0.18222794393086222,0.025907447993128253
36085,Richmond,New York,32050,14029,7492.789195596525,1069.2108044034753,54641.0,0.5865558829450412,0.25674859537709777,0.1371276000731415,0.019567921604719447
36087,Rockland,New York,28129,11054,5341.927504877436,941.0724951225637,45466.0,0.6186820921127876,0.24312673206351998,0.11749279692247913,0.020698378901213295
36089,St. Lawrence,New York,2089,829,612.9668371300171,84.03316286998295,3615.0,0.5778699861687413,0.2293222683264177,0.16956205729737678,0.02324568820746416
36091,Saratoga,New York,5518,2613,1203.1078367875648,154.89216321243524,9489.0,0.5815154389292866,0.2753714827695226,0.1267897393600553,0.01632333894113555
36093,Schenectady,New York,5948,2642,1406.0827673236092,254.91723267639088,10251.0,0.5802360745293142,0.2577309530777485,0.13716542457551548,0.0248675478174218
36095,Schoharie,New York,544,320,209.91173549027954,26.08826450972045,1100.0,0.49454545454545457,0.2909090909090909,0.19082885044570866,0.023716604099745863
36101,Steuben,New York,2571,1347,938.6645151215449,137.33548487845505,4994.0,0.5148177813376051,0.2697236684020825,0.18795845316811072,0.02750009709220165
36103,Suffolk,New York,95106,45679,21623.195814660412,3444.80418533959,165853.0,0.573435512170416,0.2754185935738274,0.1303756689035496,0.020770225352207013
36105,Sullivan,New York,2864,1137,606.0860141299129,65.9139858700871,4673.0,0.6128825165846351,0.24331264712176331,0.12969955363362143,0.014105282659980121
36107,Tioga,New York,1237,662,435.5831186843669,65.41688131563305,2400.0,0.5154166666666666,0.2758333333333333,0.18149296611848623,0.02725703388151377
36109,Tompkins,New York,2089,466,426.53480233311734,57.465197666882695,3039.0,0.6873971701217506,0.1533399144455413,0.1403536697377813,0.01890924569492685
36111,Ulster,New York,5637,2654,1652.2862117569025,243.71378824309755,10187.0,0.5533523117699028,0.26052812407970943,0.16219556412652425,0.02392400002386351
36113,Warren,New York,1322,711,464.794670846395,64.20532915360502,2562.0,0.5160031225604996,0.2775175644028103,0.18141868495175448,0.025060628084935605
36115,Washington,New York,774,344,229.330810546875,31.669189453125,1379.0,0.5612762871646121,0.24945612762871647,0.16630225565400653,0.022965329552664976
36117,Wayne,New York,2115,1070,709.8327825888788,95.16721741112123,3990.0,0.5300751879699248,0.2681704260651629,0.17790295302979417,0.023851432935118103
36119,Westchester,New York,64179,30782,15649.37600512726,3086.623994872738,113697.0,0.564473996675374,0.2707371346649428,0.137641063573597,0.02714780508608616
36121,Wyoming,New York,1488,620,351.8124747406709,40.187525259329114,2500.0,0.5952,0.248,0.14072498989626836,0.016075010103731645
37001,Alamance,North Carolina,8697,3089,2008.4049939727913,298.5950060272085,14093.0,0.6171148797275243,0.2191868303413042,0.14251082054727818,0.021187469383893317
37003,Alexander,North Carolina,1900,939,596.2921612103821,65.70783878961784,3500.9999999999995,0.5427020851185377,0.26820908311910885,0.17032052590984925,0.018768305852504382
37007,Anson,North Carolina,1106,546,360.35433403805496,43.64566596194503,2056.0,0.5379377431906615,0.26556420233463035,0.17526961772278937,0.021228436751918787
37009,Ashe,North Carolina,774,444,350.57745895985653,41.42254104014347,1610.0,0.48074534161490684,0.27577639751552796,0.21774997450922765,0.02572828636033756
37013,Beaufort,North Carolina,1980,927,790.4130698561275,87.58693014387242,3785.0,0.523117569352708,0.24491413474240423,0.20882775953926752,0.02314053636562019
37017,Bladen,North Carolina,1491,628,408.1069848505162,45.893015149483844,2573.0,0.5794792071511854,0.24407306645938592,0.1586113427324198,0.01783638365700888
37019,Brunswick,North Carolina,3241,1934,2059.473447055037,148.526552944963,7383.0,0.4389814438575105,0.2619531355817418,0.27894804917445987,0.020117371386287823
37021,Buncombe,North Carolina,8437,3041,2524.564549295248,339.43545070475193,14342.0,0.5882722075024404,0.21203458374006415,0.1760259761048144,0.023667232652681072
37023,Burke,North Carolina,4659,2128,1389.6076923076923,182.3923076923077,8359.0,0.5573633209714081,0.25457590620887666,0.16624090110153036,0.021819871718184915
37025,Cabarrus,North Carolina,10272,3930,2075.9306358381505,246.0693641618497,16524.0,0.6216412490922295,0.23783587509077705,0.1256312415781984,0.014891634238795068
37027,Caldwell,North Carolina,4102,2047,1416.011449698849,146.98855030115095,7712.0,0.5318983402489627,0.2654304979253112,0.18361144316634453,0.019059718659381608
37031,Carteret,North Carolina,2105,1156,743.6635137404153,82.3364862595847,4087.0,0.5150477122583802,0.2828480548079276,0.18195828572067904,0.02014594721301314
37033,Caswell,North Carolina,864,479,317.97502497502495,37.02497502497503,1698.0,0.508833922261484,0.28209658421672557,0.18726444344818902,0.021805050073601312
37035,Catawba,North Carolina,8603,3986,2526.2580600905476,293.74193990945264,15409.0,0.558310078525537,0.25867999221234345,0.16394691804079095,0.019063011221328616
37037,Chatham,North Carolina,2072,839,634.7530320918751,89.24696790812493,3635.0,0.5700137551581843,0.23081155433287484,0.17462256728799863,0.024552123220942208
37039,Cherokee,North Carolina,858,518,422.7183308494784,45.28166915052161,1844.0,0.46529284164859,0.2809110629067245,0.22923987573182125,0.024556219712864213
37045,Cleveland,North Carolina,4872,2466,1807.1061103633917,186.89388963660835,9332.0,0.5220745820831547,0.2642520360051436,0.1936461755640154,0.020027206347686278
37047,Columbus,North Carolina,2901,1336,908.4298099658464,107.57019003415361,5253.0,0.5522558537978298,0.25433085855701504,0.17293542927200578,0.020477858373149364
37049,Craven,North Carolina,4370,1672,1226.8855394717207,158.11446052827935,7427.000000000001,0.5883936986670256,0.22512454557694894,0.16519261336632834,0.021289142389696963
37051,Cumberland,North Carolina,15398,4300,2558.8484500574054,308.1515499425947,22565.0,0.6823842233547529,0.19056060270330158,0.11339900066729029,0.013656173274655205
37053,Currituck,North Carolina,690,258,177.14963744232037,14.850362557679631,1140.0,0.6052631578947368,0.22631578947368422,0.15539441880905294,0.013026633822525993
37055,Dare,North Carolina,905,401,237.93512986221194,21.064870137788073,1565.0,0.5782747603833865,0.2562300319488818,0.1520352267490172,0.013459980918714424
37057,Davidson,North Carolina,7079,3593,2478.9254077004725,297.0745922995271,13448.0,0.5263979773944081,0.2671772754312909,0.18433413204197446,0.022090615132326526
37059,Davie,North Carolina,1721,820,467.7264791464597,69.27352085354025,3077.9999999999995,0.5591293047433399,0.26640675763482785,0.1519579204504418,0.022506017171390596
37061,Duplin,North Carolina,2849,1206,726.0775975449365,104.92240245506358,4886.0,0.5830945558739254,0.2468276708964388,0.14860368349261902,0.021474089737016696
37063,Durham,North Carolina,13569,3596,1980.3170414038937,254.6829585961064,19400.0,0.6994329896907217,0.18536082474226803,0.10207819801050998,0.013127987556500331
37065,Edgecombe,North Carolina,2155,1080,820.8543153487487,102.14568465125132,4158.0,0.5182780182780182,0.2597402597402597,0.19741566025703433,0.024566061724687668
37067,Forsyth,North Carolina,17953,6215,3959.88125,548.11875,28676.0,0.6260636071976565,0.21673176175198772,0.13809043276607616,0.019114198284279536
37069,Franklin,North Carolina,3006,1100,549.7410976120653,60.25890238793465,4716.0,0.6374045801526718,0.23324851569126379,0.11656935912045491,0.012777545035609551
37071,Gaston,North Carolina,12173,5417,3379.8845870508308,410.1154129491692,21380.0,0.5693638914873713,0.25336763330215156,0.15808627628862632,0.019182198921850756
37077,Granville,North Carolina,2730,1284,634.9308600337268,76.06913996627318,4725.0,0.5777777777777777,0.27174603174603174,0.13437690159443955,0.01609928888175094
37079,Greene,North Carolina,1075,451,314.369710467706,37.630289532293986,1878.0,0.5724174653887114,0.24014909478168264,0.1673960119636347,0.02003742786597124
37081,Guilford,North Carolina,22703,8401,5078.332542364757,685.6674576352436,36868.0,0.6157914722794836,0.2278669849191711,0.13774364061963645,0.018597902181708897
37083,Halifax,North Carolina,2298,1220,838.1242282507015,109.87577174929841,4466.0,0.5145544111061352,0.27317510076130763,0.18766776270727756,0.024602725425279536
37085,Harnett,North Carolina,5412,1884,1328.5521823805705,129.4478176194295,8754.0,0.6182316655243317,0.21521590130226181,0.15176515677182664,0.01478727640157979
37087,Haywood,North Carolina,1742,832,771.5081556640123,97.49184433598766,3443.0,0.5059541097879756,0.2416497240778391,0.22408020786059027,0.028315958273595024
37089,Henderson,North Carolina,4031,1981,1869.253964665224,256.746035334776,8138.0,0.495330548046203,0.24342590317031212,0.22969451519602163,0.03154903358746326
37091,Hertford,North Carolina,908,457,323.21836228287845,45.78163771712159,1734.0,0.5236447520184544,0.2635524798154556,0.18640043960950314,0.026402328556586845
37093,Hoke,North Carolina,2344,765,395.1431499829177,33.85685001708234,3538.0,0.6625211984171848,0.21622385528547203,0.11168545788098296,0.009569488416360185
37097,Iredell,North Carolina,8274,4000,2202.3269406702134,222.67305932978687,14699.0,0.5628954350636097,0.27212735560242196,0.1498283516341393,0.015148857699829026
37099,Jackson,North Carolina,1903,547,455.5655896791871,47.43441032081288,2953.0,0.6444293938367761,0.1852353538774128,0.1542721265422239,0.016063125743587158
37101,Johnston,North Carolina,9727,3873,2228.0207297429793,204.9792702570208,16033.0,0.6066862096925092,0.2415642736855236,0.13896468095446762,0.012784835667499583
37105,Lee,North Carolina,2792,1221,681.3629373317955,97.63706266820454,4792.0,0.5826377295492488,0.2547996661101836,0.14218759126289554,0.020375013077672064
37107,Lenoir,North Carolina,2437,1277,933.600990887375,124.39900911262497,4772.0,0.5106873428331936,0.2676026823134954,0.19564144821613055,0.02606852663718042
37109,Lincoln,North Carolina,4247,2181,1307.6635610766045,124.33643892339543,7860.0,0.5403307888040713,0.2774809160305344,0.16636940980618378,0.015818885359210614
37111,Mcdowell,North Carolina,2334,1025,688.7718818955553,82.22811810444468,4130.0,0.565133171912833,0.24818401937046006,0.16677285275921436,0.019909955957492658
37113,Macon,North Carolina,1168,459,544.6459903381642,66.35400966183575,2238.0,0.5218945487042002,0.20509383378016086,0.24336281963278114,0.029648797882857795
37115,Madison,North Carolina,620,277,267.69825188716726,31.301748112832737,1196.0,0.5183946488294314,0.23160535117056857,0.2238279698053238,0.0261720301946762
37117,Martin,North Carolina,862,498,429.59493670886076,48.40506329113924,1838.0,0.4689880304678999,0.27094668117519044,0.23372956295367833,0.026335725403231362
37119,Mecklenburg,North Carolina,61245,17611,7968.336638315868,1013.6633616841314,87838.0,0.6972494820009563,0.20049409139552357,0.09071628040615529,0.011540146197364824
37123,Montgomery,North Carolina,1447,660,505.4797144349643,59.5202855650357,2672.0,0.5415419161676647,0.2470059880239521,0.18917653983344473,0.02227555597493851
37125,Moore,North Carolina,3911,1574,1414.2395833333335,229.76041666666669,7129.000000000001,0.5486042923271145,0.22078832935895634,0.19837839575443025,0.032228982559498756
37127,Nash,North Carolina,5014,2364,1461.799788371575,167.20021162842502,9007.0,0.5566781392250472,0.2624625291439991,0.1622959685102226,0.0185633631207311
37129,New Hanover,North Carolina,10162,2967,1768.0377314761165,219.96226852388347,15117.0,0.6722233247337435,0.19626910101210557,0.11695691813693963,0.014550656117211316
37133,Onslow,North Carolina,9775,2170,1325.7409860191317,152.2590139808683,13423.0,0.7282276689264695,0.16166281755196305,0.0987663701124288,0.011343143409138666
37135,Orange,North Carolina,5030,1119,702.0414242172346,74.95857578276531,6926.0,0.7262489171238811,0.16156511695062084,0.10136318570852362,0.01082278021697449
37139,Pasquotank,North Carolina,1532,644,496.4256687618769,59.57433123812308,2732.0,0.5607613469985359,0.23572474377745242,0.18170778505193153,0.02180612417208019
37141,Pender,North Carolina,2317,1012,663.9607374530557,68.03926254694434,4061.0,0.5705491258310761,0.24919970450627923,0.16349685728959756,0.016754312373047118
37145,Person,North Carolina,1394,704,511.95767195767195,62.042328042328045,2672.0,0.5217065868263473,0.2634730538922156,0.19160092513385926,0.02321943414757786
37147,Pitt,North Carolina,10588,3010,1785.8401676981434,223.15983230185665,15607.0,0.6784135323893125,0.19286217722816684,0.1144255890112221,0.014298701371298562
37149,Polk,North Carolina,499,263,292.25466586393736,47.74533413606261,1102.0,0.4528130671506352,0.23865698729582577,0.2652038710199069,0.04332607453363213
37151,Randolph,North Carolina,6856,3106,2080.4328472755183,239.56715272448199,12282.0,0.5582152743852793,0.25289040872822016,0.16938876789411483,0.01950554899238577
37153,Richmond,North Carolina,2072,931,613.5565196138335,69.44348038616644,3686.0,0.5621269669017905,0.25257731958762886,0.16645591959138187,0.01883979391919871
37155,Robeson,North Carolina,7769,3258,2053.5339168490154,211.46608315098467,13292.0,0.5844869094191996,0.24510984050556725,0.15449397508644414,0.015909274988789097
37157,Rockingham,North Carolina,3074,1634,1285.0034744156665,160.99652558433354,6154.0,0.49951251218719533,0.265518362040949,0.20880784439643588,0.026161281375419815
37159,Rowan,North Carolina,7436,3392,2393.6495211067754,304.35047889322453,13526.0,0.5497560254325004,0.25077628271477154,0.17696654747203722,0.022501144380690858
37161,Rutherford,North Carolina,3017,1670,1237.9298552675866,148.07014473241333,6073.0,0.49678906635929526,0.27498765025522803,0.20384157010828036,0.02438171327719633
37163,Sampson,North Carolina,3700,1437,837.4746068574375,108.52539314256252,6083.0,0.6082525069866842,0.23623212230807167,0.13767460247533084,0.017840768229913286
37165,Scotland,North Carolina,1722,668,561.8729137957433,72.12708620425663,3024.0,0.5694444444444444,0.2208994708994709,0.18580453498536487,0.023851549670719785
37167,Stanly,North Carolina,3374,1626,1110.327146745855,128.67285325414502,6239.0,0.5407917935566597,0.2606186888924507,0.177965562869988,0.020623954680901592
37169,Stokes,North Carolina,1617,915,648.5862660078652,81.41373399213472,3262.0,0.4957081545064378,0.28050275904353156,0.19883086021087223,0.02495822623915841
37171,Surry,North Carolina,3478,1578,1222.3364073777066,163.6635926222935,6442.0,0.5398944427196523,0.24495498292455758,0.18974486298939872,0.025405711366391415
37175,Transylvania,North Carolina,824,371,399.30058284762697,56.69941715237302,1651.0,0.49909145972138097,0.2247122955784373,0.24185377519541307,0.03434246950476864
37179,Union,North Carolina,11460,4413,2114.1748095024655,209.82519049753475,18197.0,0.6297741385942738,0.24251250206077926,0.11618260204992391,0.011530757295023068
37181,Vance,North Carolina,2075,996,598.7522092612231,79.24779073877696,3749.0,0.5534809282475327,0.2656708455588157,0.15970984509501818,0.02113838109863349
37183,Wake,North Carolina,45567,13568,6484.304032450846,756.6959675491544,66376.0,0.6864981318548873,0.20441123297577438,0.09769049102764321,0.011400144141695106
37189,Watauga,North Carolina,2774,497,432.8426698450536,48.157330154946365,3752.0,0.7393390191897654,0.13246268656716417,0.11536318492672004,0.012835109316350311
37191,Wayne,North Carolina,5260,2330,1494.8090568214593,183.19094317854052,9268.0,0.5675442382391023,0.25140267587397497,0.16128712309251828,0.019765962794404457
37193,Wilkes,North Carolina,2814,1379,1046.8076770874554,132.1923229125445,5372.0,0.5238272524199553,0.2567014147431124,0.19486367778992097,0.024607655047011266
37195,Wilson,North Carolina,4299,1949,1324.7856164830148,168.21438351698507,7741.0,0.5553546053481462,0.25177625629763595,0.17113882140330897,0.021730316950908806
37197,Yadkin,North Carolina,1720,871,557.8576060173777,72.14239398262222,3221.0,0.5339956535237503,0.27041291524371314,0.1731939168014212,0.02239751443111525
38015,Burleigh,North Dakota,2224,788,413.7900245917145,78.20997540828552,3504.0,0.634703196347032,0.22488584474885845,0.11809076044284089,0.022320198461268696
38017,Cass,North Dakota,3496,740,332.2775670430487,58.7224329569513,4627.0,0.7555651610114545,0.15993084071752756,0.07181274411995865,0.012691254151059282
38035,Grand Forks,North Dakota,1727,315,139.52773272786246,22.47226727213753,2204.0,0.7835753176043557,0.14292196007259528,0.06330659379667081,0.01019612852637819
38059,Morton,North Dakota,736,272,129.67663094566646,25.323369054333522,1163.0,0.6328460877042132,0.23387790197764402,0.11150183228346214,0.021774178034680586
38089,Stark,North Dakota,682,223,125.52790484903933,30.47209515096066,1061.0,0.6427898209236569,0.21017907634307256,0.11831093765225197,0.028720165081018528
38101,Ward,North Dakota,1333,390,213.6161344537815,40.38386554621849,1977.0,0.6742539200809307,0.19726858877086495,0.10805064969842261,0.020426841449781734
38105,Williams,North Dakota,654,177,100.92274305555556,18.077256944444443,950.0,0.6884210526315789,0.1863157894736842,0.106234466374269,0.019028691520467836
39001,Adams,Ohio,682,256,265.12910798122067,28.870892018779344,1232.0,0.5535714285714286,0.2077922077922078,0.2152021980367051,0.02343416559965856
39003,Allen,Ohio,4053,1900,1348.4488627154358,211.55113728456425,7513.0,0.5394649274590709,0.252894982031146,0.17948207942438915,0.028158011085393883
39005,Ashland,Ohio,1377,650,615.7682093341144,90.23179066588558,2733.0,0.5038419319429198,0.23783388218075374,0.2253085288452669,0.03301565703105949
39009,Athens,Ohio,2688,466,312.94627033090296,35.053729669097024,3501.9999999999995,0.7675613934894348,0.13306681896059397,0.08936215600539778,0.010009631544573681
39011,Auglaize,Ohio,1550,893,612.442748091603,97.55725190839695,3153.0,0.4915953060577228,0.28322232794164287,0.19424127754253187,0.030941088458102426
39013,Belmont,Ohio,1513,790,578.4789370902497,92.52106290975031,2974.0000000000005,0.5087424344317417,0.26563550773369193,0.19451208375596826,0.03110997407859795
39017,Butler,Ohio,4836,1918,1570.351597543303,209.64840245669726,8534.000000000002,0.5666744785563627,0.22474806655730017,0.1840112019619525,0.024566252924384486
39019,Carroll,Ohio,640,305,216.9267411865864,30.073258813413588,1192.0,0.5369127516778524,0.2558724832214765,0.18198552112968658,0.025229243970984555
39021,Champaign,Ohio,910,448,265.82860322760155,32.17139677239844,1655.9999999999998,0.5495169082125605,0.2705314009661836,0.16052451885724733,0.01942717196400872
39023,Clark,Ohio,3068,1555,1251.9997732683369,178.00022673166308,6053.0,0.5068561044110359,0.25689740624483726,0.2068395462197814,0.029406943124345462
39025,Clermont,Ohio,3761,2337,1873.9230592953309,220.07694070466914,8192.0,0.4591064453125,0.2852783203125,0.22875037344913707,0.026864860925862932
39027,Clinton,Ohio,820,369,312.60618808522185,42.39381191477812,1544.0,0.5310880829015544,0.23898963730569947,0.20246514772358928,0.027457132069156814
39029,Columbiana,Ohio,895,519,508.1820289317508,70.81797106824926,1993.0,0.4490717511289513,0.2604114400401405,0.25498345656384885,0.03553335226705934
39031,Coshocton,Ohio,895,519,336.8344589937974,44.165541006202616,1795.0,0.4986072423398329,0.2891364902506964,0.18765150918874507,0.024604758220725692
39033,Crawford,Ohio,1462,796,655.9995490925487,98.00045090745125,3011.9999999999995,0.48539176626826036,0.26427622841965476,0.2177953350240866,0.03253667028799843
39035,Cuyahoga,Ohio,25827,12410,8348.512315270937,1419.4876847290639,48005.0,0.5380064576606604,0.25851473804812,0.17390922435727396,0.02956957993394571
39037,Darke,Ohio,1290,799,762.4253042795445,114.57469572045544,2966.0,0.4349291975724882,0.2693863789615644,0.2570550587591182,0.03862936470682921
39039,Defiance,Ohio,1531,841,573.3674863387978,76.63251366120218,3022.0,0.5066181336863005,0.27829252150893447,0.18973113379841092,0.02535821100635413
39041,Delaware,Ohio,2795,1018,452.0443482963764,49.95565170362358,4315.0,0.6477404403244496,0.23592120509849362,0.10476114676625178,0.011577207810805002
39043,Erie,Ohio,2273,1254,900.0269882971102,133.9730117028899,4561.0,0.4983556237667178,0.27493970620477964,0.19733106518244029,0.029373604846062242
39045,Fairfield,Ohio,4594,2076,1187.1801104972376,145.81988950276244,8003.0,0.5740347369736349,0.25940272397850805,0.1483418856050528,0.01822065344280425
39047,Fayette,Ohio,914,425,334.9384585889571,36.061541411042946,1710.0,0.5345029239766081,0.24853801169590642,0.19587044361927314,0.021088620708212248
39049,Franklin,Ohio,39144,10011,5889.359120526165,745.6408794738359,55790.0,0.7016311166875784,0.17944075999283027,0.10556298835859768,0.013365134960993652
39051,Fulton,Ohio,1599,792,481.2317497103129,71.76825028968713,2944.0000000000005,0.5431385869565216,0.26902173913043476,0.1634618715048617,0.024377802408181767
